"Gene","Description","Phenotype","Treated_TwoTX_1","Untreated_NewMP_1","Treated_TwoTX_2","Untreated_NewMP_2","Treated_TwoTX_3","Untreated_NewMP_3","TreatedAvg","UntreatedAvg","FoldChange","padj"
"Tb927.4.890","small nuclear ribonucleoprotein SmD3, putative (SmD3)","overrepresented",2896.71479476961,131.69758227868,1195.27659797624,118.385668058891,5673.55135073242,138.647749390805,3255.18091449276,129.576999909459,24.3374269901559,3.67140806410771e-18
"Tb927.5.2620","hypothetical protein, conserved","overrepresented",667.315867711365,19.1560119678081,174.137033504697,32.9596462209414,759.338943406106,28.3367662988506,533.597281540723,26.8174748292,22.3053789636981,2.08448663329677e-10
"Tb927.5.3450","hypothetical protein, conserved","overrepresented",9844.31887099836,35.3188970656461,3091.28061877539,28.2511253322354,21999.3386339637,34.4089305057472,11644.9793745792,32.6596509678762,342.499286760622,6.94492164852181e-34
"Tb927.5.4150","hypothetical protein, conserved","overrepresented",404.149046642094,17.9587612198201,132.34414546357,16.8161460310925,902.610442161975,12.1443284137931,479.701211422547,15.6397452215686,34.8993221463354,1.29412282432261e-10
"Tb927.5.4370","hypothetical protein, conserved","overrepresented",1471.85443498028,35.9175224396401,656.1483422457,32.2870003796977,3531.64244433217,27.3247389310345,1886.54840718605,31.8430872501241,63.5160562098037,1.99483936848713e-19
"Tb927.6.1280","translation initiation factor EIF-2b alpha subunit, putative,eIF-2B GDP-GTP exchange factor","overrepresented",19355.9196896449,130.500331530693,9322.60022570748,123.094188947597,24628.3706361339,132.575585183908,17768.9635171621,128.723368554066,136.608290688299,1.82394249102492e-52
"Tb927.6.3980","hypothetical protein, conserved","overrepresented",603.403925451685,40.1079000575982,335.736200597057,35.6502295859162,508.613820583335,42.5051494482759,482.584648877359,39.4210930305967,12.1426514329335,3.89688045972538e-19
"Tb927.7.2780","hypothetical protein, conserved","overrepresented",249993.441911746,322.060451208773,110262.176518906,278.475378274892,411676.324525114,309.680374551724,257310.647651922,303.40540134513,833.846554527241,2.68537899928345e-94
"Tb927.7.4050","hypothetical protein, conserved","overrepresented",862.81122050568,101.167688204986,1335.97932104804,115.695084693917,4212.18206342255,90.0704357356323,2136.99086832542,102.311069544845,22.2804551483343,1.20575928749843e-08
"Tb927.7.5090","hypothetical protein, conserved","overrepresented",812.057619299464,68.2432926353163,530.769678122318,70.6278133305886,1361.07923818076,61.7336694367817,901.302178534179,66.8682584675622,13.8206909641093,1.7704531164088e-09
